[header]
width=75
height=50
tilewidth=64
tileheight=64

[tilesets]
tileset=../../img/Tiles/tilesheetRocky.png,64,64,0,0

[layer]
type=Tile Layer 1
data=
1,1,25,16,23,23,23,23,1,1,1,1,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,23,23,23,23,23,23,28,26,21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1,1,1,14,23,23,23,23,1,1,1,1,3,1,1,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,1,1,1,1,1,1,1,3,3,1,1,1,1,1,13,18,20,23,23,23,23,23,28,21,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,
1,1,1,25,16,23,23,23,17,1,1,1,3,1,1,1,1,1,3,3,3,1,3,3,1,1,1,3,3,1,1,3,1,3,3,3,3,1,1,1,1,3,3,1,1,1,1,13,20,23,23,23,23,23,28,26,21,1,1,1,1,1,1,1,1,3,1,1,1,3,1,1,1,1,1,
1,1,1,1,14,23,23,23,24,17,1,1,1,1,1,1,1,1,1,3,3,3,3,1,1,1,3,1,1,3,3,3,1,1,1,1,1,3,3,3,3,3,1,1,1,1,13,20,23,23,23,23,23,28,21,1,1,1,1,1,1,1,1,1,3,3,1,1,1,3,1,1,1,1,1,
1,1,1,1,25,16,23,23,23,24,17,1,1,1,1,1,3,3,3,1,1,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,13,20,23,23,23,23,23,28,21,1,1,1,1,1,1,1,1,1,1,3,1,1,1,3,1,1,1,1,1,1,
1,1,1,1,1,14,23,23,23,23,24,17,1,1,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,14,23,23,23,23,23,28,21,1,1,1,1,1,3,3,3,3,1,1,3,1,3,3,3,3,3,1,1,1,1,
1,1,1,1,1,25,16,23,23,23,23,24,17,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,3,1,1,3,1,1,1,1,1,1,13,20,23,23,23,23,23,22,1,1,1,1,1,1,1,1,3,3,3,1,3,3,3,3,1,3,3,3,3,1,1,
1,1,3,3,1,1,14,23,23,23,23,23,24,17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,1,1,1,1,1,1,13,20,23,23,23,23,23,28,21,1,1,1,1,1,1,1,1,1,1,3,3,3,3,1,3,1,1,1,1,3,3,1,
1,3,3,1,1,1,25,16,23,23,23,23,23,24,17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,23,23,23,23,23,28,21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,1,1,1,1,1,3,1,
1,3,3,1,1,1,1,25,16,23,23,23,23,23,24,17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,20,23,23,23,23,23,22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,1,1,1,1,1,
1,1,3,1,1,1,1,1,25,16,23,23,23,23,23,24,17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,23,23,23,23,23,28,21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,3,3,1,1,1,1,
1,1,1,3,1,1,1,1,1,25,16,23,23,23,23,23,24,18,17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,20,23,23,23,23,28,21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,3,1,1,1,1,1,1,1,
1,1,1,1,3,3,1,1,1,1,25,16,23,23,23,23,23,23,24,17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,23,23,23,23,23,22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,1,1,1,1,1,1,
1,1,3,1,1,3,1,3,1,1,1,25,16,23,23,23,23,23,23,24,18,18,17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,20,23,23,23,23,28,21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,3,3,1,3,1,1,1,
1,1,3,1,1,1,1,3,1,1,1,1,25,26,16,23,23,23,23,23,23,23,24,18,17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,23,23,23,23,23,22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,1,
1,1,3,1,1,1,1,3,1,1,1,1,1,1,25,26,16,23,23,23,23,23,23,23,24,18,17,1,1,1,1,1,1,1,1,1,1,1,1,1,14,23,23,23,23,28,21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,1,1,
1,3,3,3,1,1,1,3,1,1,1,1,1,1,1,1,25,26,26,16,23,23,23,23,23,23,24,18,18,18,17,1,1,1,13,18,18,18,18,18,20,23,23,23,23,22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,1,1,
